image_path,class_name,food,freshness_stage,shelf_life_min,shelf_life_max,shelf_life_midpoint,file_extension,file_size_bytes
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112828197_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,19962
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112837672_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,19878
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112854543_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,26469
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112901669_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20590
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112909905_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20875
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112917308_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21410
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112941810_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21134
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251109_112952963_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20875
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093810924_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,22576
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093818863_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20522
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093831120_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20520
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093842048_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21084
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093848671_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20956
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093856899_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,19935
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093907103_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,28181
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093913586_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,22438
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093919409_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21871
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093925722_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21424
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093933550_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21400
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093945047_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,25197
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_093955554_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20280
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_094001864_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20956
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_094009500_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,21274
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_094016115_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20368
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251110_094023627_HDR_AE.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20390
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165646834_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,19321
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165652257_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17307
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165658912_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17418
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165704931_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,18049
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165712818_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,18360
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165722846_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,18185
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165730453_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,18077
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165738764_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,20181
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165805179_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17470
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165831420_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17897
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165840681_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17523
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165846677_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17491
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165859354_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17560
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165906015_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17792
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165919227_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,19029
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165935671_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17431
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165943131_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17131
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165948918_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16370
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_165956316_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16647
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170055409_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,15982
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170103388_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16745
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170122019_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16060
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170133481_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17362
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170139352_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16983
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170145287_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16688
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170151247_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17050
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170156986_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16835
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170203855_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16894
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170215005_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16613
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251118_170220468_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,16489
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201801756_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14664
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201816211_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14996
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201824869_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14363
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201831756_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14352
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201837488_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14439
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201851437_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13517
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201858395_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,17197
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201927084_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14607
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201936239_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,12754
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201943758_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,12695
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201949741_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13309
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_201957667_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,12840
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202009807_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13047
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202019559_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13334
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202048640_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14954
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202054984_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13067
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202106293_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13664
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202123068_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13498
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202130840_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14437
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202136770_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13604
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202142556_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13514
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202149190_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14762
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202156073_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,15683
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202225422_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,15481
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202233028_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14048
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202243093_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14501
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202251970_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13910
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202310167_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13093
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202316607_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13881
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202328971_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,15543
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251119_202334796_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14995
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203708748_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14656
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203715072_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13326
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203739337_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14581
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203745321_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14931
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203757578_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13836
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203803581_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13695
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203809335_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14095
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203815684_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14330
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203823220_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,13871
D:/VIT TY SEM5/ML Project/FOODFRESHAI/data/raw/AgriFreshNET Freshness and Shelf-Life Image Datase/Processed Data/Processed Data/Fresh Tomato(1-10)/IMG_20251120_203837915_HDR.jpg,Fresh Tomato(1-10),Tomato,Fresh,1,10,5.5,.jpg,14439
